petugas_id;jenis_perangkat_kode;id_perangkat;serial_number;lokasi_kode;nama_perangkat;jenis_barang;merk;id_remoteaccess;spesifikasi_processor;kapasitas_ram;Kapasitas SSD;Kapasitas HDD;mac_ethernet;mac_wireless;ip_ethernet;ip_wireless;serial_number_monitor;tanggal_entry
a3b61152-da4b-40a5-aaf8-2aabf02cd071;002;002.2025.12.0519;R912F0PA;SDM;SDM-0519;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Ideapad Flex5 14ITL5;1933089326;i5-1135G7;8;512 GB;-;-;E8-84-A5-BC-CA-64;-;-;-;30/12/2025 08:54
a3b61152-da4b-40a5-aaf8-2aabf02cd071;001;001.2025.12.0520;CR5DV03;SDM;SDM-0520;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3000;613501215;i5-12500;8;256 GB;1 TB ;00-BE-43-02-E2-4D-F8;C2-9D-14-F2-0D-6E;-;-;587RW23;30/12/2025 09:02
a3b61152-da4b-40a5-aaf8-2aabf02cd071;001;001.2025.12.0521;G6YK518003RR;SDM;SDM-0521;459e4cce-e375-42c4-893c-57437d650159;D34010WYKH;1664105022;i3-4010U;4;-;256 gb;B8-AE-ED-75-C4-4D;-;-;-;ZZS6H4THB01338Y;30/12/2025 09:04
a3b61152-da4b-40a5-aaf8-2aabf02cd071;001;001.2025.12.0522;BR5DVQ3;SDM;SDM-0522;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3000;171908514;i5-12500;8;256 GB;1 TB ;00-BE-43-E2-4D-E7;A4-02-B9-39-5A-B7;-;-;H38TFJ3;30/12/2025 09:21
a3b61152-da4b-40a5-aaf8-2aabf02cd071;003;003.2025.12.0523;X2SK002749;SDM;SDM-0523;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L1455;-;-;-;-;-;-;-;-;-;-;30/12/2025 09:17
a3b61152-da4b-40a5-aaf8-2aabf02cd071;001;001.2025.12.0524;CKYPW94;SDM;SDM-0524;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex Tower 7020;874673567;i5-14500;8;512 GB;-;E8-CF-83-41-00-4E;28-95-29-ED-9F-13;10.10.12.112;-;JXNW734;30/12/2025 09:57
a3b61152-da4b-40a5-aaf8-2aabf02cd071;002;002.2025.12.0525;6GY8WG3;SDM;SDM-0525;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell Inspiron 145410;16536599006;i5-1155G7;8;512 GB;-;-;D4-54-8B-7F-78-2B;-;-;-;30/12/2025 10:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2025.12.0526;phctd05481;TULIPLT3;TULIPLT3-0526;3ac8a164-68bd-47c9-a13f-41cd40531081;HP M402DW;-;-;-;-;-;-;-;-;-;-;30/12/2025 08:50
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2025.12.0527;6095325489C3;TULIPLT3;TULIPLT3-0527;6ea67665-0daa-4a4d-831d-26982a83c36d;Zebra ZT231;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2025.12.0528;PBL4055;TULIPLT3;TULIPLT3-0528;debfc410-f4ba-4faf-8947-37394f0e8ee3;Lenovo thinkcentre;1147455022;i3-2120;4;500 GB;-;-;-;10.10.18.224;-;ZTTPHMAC502461;30/12/2025 08:22
63af880e-7711-41d2-96ad-2d5b5f224a5c;002;002.2025.12.0529;5T302W2;TULIPLT3;TULIPLT3-0529;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell Latitude 3490;1297915205;i5-8250u;8;128 GB;-;3c-2c-30-df-7d-b3;10-5b-ad-0d-4d-27;10.10.3.56;-;-;16/12/2025 12:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;004;004.2025.12.0530;3GKUN24618G00125;TULIPLT3;TULIPLT3-0530;9bc32010-6b0d-4689-9e0a-404a6b806ff0;Huawei Matepad 11,5;-;-;8;256 GB;-;72:65:D0:95:DB:AA;-;-;-;-;16/12/2025 12:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;002;002.2025.12.0531;2V1NZZ2;TULIPLT3;TULIPLT3-0531;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell Latitude 3400;1342063037;i5-8265U;8;128 GB;-;-;-;-;-;-;16/12/2025 12:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2025.12.0532;BTP9B24;TULIPLT3;TULIPLT3-0532;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell optiplex 7010;1274128748;i5-13500;8;512 GB;-;20-88-10-a1-c8-a2;-;10.10.3.146;-;JVD6XY3;30/12/2025 08:17
63af880e-7711-41d2-96ad-2d5b5f224a5c;002;002.2025.12.0533;6v1nzz2;TULIPLT3;TULIPLT3-0533;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell latitude 3400;1871024179;i5-8265U;8;128 GB;1 TB;-;1C-BF-C0-77-B8-11;-;-;-;30/12/2025 08:48
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2025.12.0534;wjkf000466;TULIPLT3;TULIPLT3-0534;6ea67665-0daa-4a4d-831d-26982a83c36d;epson tm-t88v;-;-;-;-;-;-;-;-;-;-;30/12/2025 08:53
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2025.12.0535;1S10GQA0JW1FPC0JNWQ7;MPP;MPP-0535;debfc410-f4ba-4faf-8947-37394f0e8ee3;Lenovo Thinkcentre ;1066013701;i7-6700;4;512 GB;1 TB;20-88-10-a1-c8-a2;-;10.10.3.207;-;8R6RW23;30/12/2025 09:02
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2025.12.0536;1QN0SF3;MPP;MPP-0536;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;340290387;i5-10505;8; 256 GB;1 TB;70-B5-E8-77-5D-3A;A0-A3-F0-A9-17-DB;10.10.12.17;-;96XDHC3;30/12/2025 09:09
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2025.12.0537;B96NLY3;MPP;MPP-0537;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell optiplex tower 7010;270299978;i5-13500;8;256 GB;1 TB;20-88-10-5F-F2-8C;-;-;-;62FXTM3;30/12/2025 09:16
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2025.12.0538;TP2K837296;MPP;MPP-0538;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L120;-;-;-;-;-;-;-;-;-;-;30/12/2025 09:17
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2025.12.0539;PHCNF3402;MPP;MPP-0539;3ac8a164-68bd-47c9-a13f-41cd40531081;Laser jet M402dn;-;-;-;-;-;-;-;-;-;-;30/12/2025 09:19
63af880e-7711-41d2-96ad-2d5b5f224a5c;002;002.2025.12.0540;r9131qq5;PENDAPATAN;PENDAPATAN-0540;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo ideapad flex 5;949560995;i5-1135g7;8;512 GB;-;-;2c-8d-b1-73-12-20;10.10.2.219;-;-;31/12/2025 07:33
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2025.12.0541;-;IPKTLT3;IPKTLT3-0541;debfc410-f4ba-4faf-8947-37394f0e8ee3;-;-;-;-;-;-;-;-;-;-;9SLPJD3;16/12/2025 12:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2025.12.0542;X8EZ033544;IPKTLT3;IPKTLT3-0542;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L6290;-;-;-;-;-;-;-;-;-;-;05/01/2026 14:05
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0543;T3J234000141;IPKTLT3;IPKTLT3-0543;6ea67665-0daa-4a4d-831d-26982a83c36d;Zebra ZT231;-;-;-;-;-;-;-;-;-;-;06/01/2026 12:39
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0544;800s1812117;IPKTLT3;IPKTLT3-0544;6ea67665-0daa-4a4d-831d-26982a83c36d;iware iw-800;-;-;-;-;-;-;-;-;-;-;06/01/2026 12:33
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0545;-;IPKTLT3;IPKTLT3-0545;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;679993126;i5-10505;8;256;1 TB;-;-;10.10.29.203;-;CRTDHC3;16/12/2025 12:03
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0546;Q7FY528209;IPKTLT3;IPKTLT3-0546;cdee2d23-080e-4690-b92f-912fa81bdf6f;Epson LX-310;-;-;-;-;-;-;-;-;-;-;06/01/2026 12:40
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0547;D7D79V2;IPKTLT3;IPKTLT3-0547;5c99d08a-6f50-41c5-80c3-dcafdc1a3036;Dell Optiplex 3050;1080479737;i5-7500T;8;128;-;-;48-A4-72-B4-3B-C9;-;-;-;06/01/2026 12:45
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0548;2ZYCYF3;IPKTLT3;IPKTLT3-0548;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;847972560;i5-10505;8;256;1 TB;-;-;10.10.29.204;-;76WDHC3;06/01/2026 12:57
63af880e-7711-41d2-96ad-2d5b5f224a5c;002;002.2026.1.0549;PW087RF0;IPKTLT3;IPKTLT3-0549;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo Thinkbook 14;-;i5-1335U;16;512;-;-;-;10.10.2.244;-;-;06/01/2026 12:59
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0550;2HYVW94;IPKTLT3;IPKTLT3-0550;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex  7020;1567736525;i5-14500;8;512;-;-;-;10.10.13.134;-;6JNW734;06/01/2026 13:04
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0551;GQGQH04;IPKTLT3;IPKTLT3-0551;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 7010;1623943322;i5-13500;8;512GB;1 TB;-;-;10.10.13.123;-;J9NQ2Y3;06/01/2026 13:12
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;001;001.2025.12.0552;9ZS9VQ3;LABPK;LABPK-0552;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OptiPlex 3000;104 073 648;Intel Core i5-12500;8;256;1 TB;00-BE-43-E2-4E-78;D0-57-7B-C8-EF-9C;-;-;4K7TFJ3;30/12/2025 11:39
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;001;001.2025.12.0553;GR5DVQ3;LABPK;LABPK-0553;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OptiPlex 3000;982 393 309;Intel Core i5-12500;8;256;1 TB;00-BE-43-E2-4D-DC;F0-42-1C-9F-98-04;-;-;JX7TFJ3;30/12/2025 12:12
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;002;002.2025.12.0554;SBNXGF00000444B;LABPK;LABPK-0554;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;ASUS EXPERTBOOK B1402CVA;1 671 258 206;i5-1335U;8;512GB;-;CC-28-AA-8E-AF-DF;E8-B0-C5-13-9E-F8;-;-;-;30/12/2025 12:00
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;003;003.2025.12.0555;X8FN012582;LABPK;LABPK-0555;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;EPSON L6270;-;-;-;-;-;-;-;-;-;-;30/12/2025 12:04
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;003;003.2025.12.0556;PHCBG15662;LABPK;LABPK-0556;3ac8a164-68bd-47c9-a13f-41cd40531081;HP M406;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;003;003.2025.12.0557;PHCBG16407;LABPK;LABPK-0557;3ac8a164-68bd-47c9-a13f-41cd40531081;HP M406;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0558;-;FARMASI7;FARMASI7-0558;debfc410-f4ba-4faf-8947-37394f0e8ee3;dell optiplex 3080;543312850;i5-10505;8;256gb;1 TB;c0-25-a5-a0-2e-92;10-27-f5-45-85-b5;-;-;95tphc3;31/12/2025 10:07
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0559;F93CVQ3;FARMASI7;FARMASI7-0559;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX 3000;494041961;i5-12500;8; 256GB;1 TB;00-BE-43-E2-4E-6F;4C-80-93-F8-A4-C6;10.10.14.244;-;2H7TFJ3;31/12/2025 10:07
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0560;9LRM053;FARMASI7;FARMASI7-0560;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX 3070;733 965 692;i5-9500;8;128;1 TB;-;2E-BF-C0-BC-B3-FB; 10.10.14.3;-;J77RW23;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0561;CNX94907F5;FARMASI7;FARMASI7-0561;debfc410-f4ba-4faf-8947-37394f0e8ee3;compaq presario;164604590;Pentium(R) Dual-Core E5300;2;64GB;-;18-A9-05-B1-20-C7;-;10.10.4.80;-;CNC003R6ST;31/12/2025 07:59
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0562;9LSR053;FARMASI7;FARMASI7-0562;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex3070;364339497;i5-900;8;256 GB;1 TB ;70-B5-E8-28-08-CF;1C-BF-C0-BB-5C-C1;10.10.14.4;-;C77RW23;31/12/2025 07:30
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0563;94C69114D479;FARMASI7;FARMASI7-0563;debfc410-f4ba-4faf-8947-37394f0e8ee3;NUC 5i5RYH;1187157262;i5-5250U;4;512 GB;-;94-C6-91-14-D4-73;1C-4D-70-5A-6D-BA;10.10.14.254;-;0A13HYCF904040M;31/12/2025 08:31
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0564;X6QU0138009;FARMASI7;FARMASI7-0564;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L14150;-;-;-;-;-;-;-;10.10.4.116;-;-;31/12/2025 07:50
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0565;800S2002099;FARMASI7;FARMASI7-0565;6ea67665-0daa-4a4d-831d-26982a83c36d;iware iw 800;-;-;-;-;-;00-D3-B8-0E-C0-45;-;10.10.4.17;-;-;31/12/2025 07:51
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0566;15355b2c48;FARMASI7;FARMASI7-0566;6ea67665-0daa-4a4d-831d-26982a83c36d;-;-;-;-;-;-; 70-B5-E8-28-05-4A;-;10.10.4.224;-;-;31/12/2025 07:52
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0567;1817283282;FARMASI7;FARMASI7-0567;6ea67665-0daa-4a4d-831d-26982a83c36d;honeywell;-;-;-;-;-;-;-;-;-;-;31/12/2025 07:52
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0568;3gkun24618g01094;FARMASI7;FARMASI7-0568;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";mbak febi;-;8;128;-;-;a2-a6-c8-1d-4e-e8;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0569;3gkun24618g00076;FARMASI7;FARMASI7-0569;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";mbak rizky amalia;-;8;128;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0570;-;FARMASI7;FARMASI7-0570;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";mbak adel;-;8;128;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0571;-;FARMASI7;FARMASI7-0571;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";intan;-;8;128;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0572;rr2rb007hnj;FARMASI7;FARMASI7-0572;9bc32010-6b0d-4689-9e0a-404a6b806ff0;galaxy tab s6 lite;ika;-;8;128;-;-;b49d028bfdd6;-;10.10.22.57;-;08/01/2026 10:53
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0573;-;FARMASI7;FARMASI7-0573;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0574;-;FARMASI7;FARMASI7-0574;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0575;-;FARMASI7;FARMASI7-0575;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0576;-;FARMASI7;FARMASI7-0576;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0577;-;FARMASI7;FARMASI7-0577;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0578;-;FARMASI7;FARMASI7-0578;9bc32010-6b0d-4689-9e0a-404a6b806ff0;"huawei matepad 11,5""";-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0579;-;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0579;debfc410-f4ba-4faf-8947-37394f0e8ee3;-;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0580;-;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0580;debfc410-f4ba-4faf-8947-37394f0e8ee3;-;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0581;-;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0581;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;-;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0582;-;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0582;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;-;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0583;D0ZCYF3;IPE;IPE-0583;debfc410-f4ba-4faf-8947-37394f0e8ee3;Optiplex 3080;223 197 738;i5-10505;8;256;1 TB;-;00-5F-67-65-E2-0E;-; 10.10.16.222;46022,37122;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0584;596NLY3;IPE;IPE-0584;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex Tower 7010;1530990976;i5-13500;8;256 GB;1TB ;20-88-10-5F-F0-83;C4-3D-1A-97-B9-63;-;-;40FXTM3;31/12/2025 08:48
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0585;FR302W2;IPE;IPE-0585;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;DELL LATITUDE 3490;509988392;i5-8250U;4;240 GB;-;D8-D0-90-0E-BE-E4;10-5B-AD-0D-4D-35;-;10.10.16.224;FR302W2;31/12/2025 08:47
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0586;RIZKY;IPE;IPE-0586;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;-;-;-;-;-;-;-;-;-;-;46022,37146;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0587;ANA;IPE;IPE-0587;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;-;-;-;-;-;-;-;-;-;-;46022,37149;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0588;RICHAD;IPE;IPE-0588;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;-;-;-;-;-;-;-;-;-;-;46022,37153;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0589;SUKIS?;IPE;IPE-0589;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;-;-;-;-;-;-;-;-;-;-;46022,37165;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0590;TP2K728214;IPE;IPE-0590;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;EPSON L120;-;-;-;-;-;-;-;-;-;46022,37512;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0591;X6N7012465;IPE;IPE-0591;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L15150;-;-;-;-;-;-;-;-;-;46022,37488;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0592;X6NX880570;IPE;IPE-0592;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;EPSON L3110;-;-;-;-;-;-;-;-;-;46022,38512;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0593;9LVM053;ULP;ULP-0593;debfc410-f4ba-4faf-8947-37394f0e8ee3;OPTIPLEX 3070;401686837;i5-9500;8; 128GB;1 TB;70-B5-E8-27-C9-5E;1C-BF-C0-BC-84-E9;10.10.17.79;-;567RW23;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0594;PC0SJ2F7;ULP;ULP-0594;debfc410-f4ba-4faf-8947-37394f0e8ee3;10M9A00YIF;1961687166;i7-7700;4;-;1 TB;6C-4B-90-48-BA-40;-;10.10.17.78;-;46022,40036;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0595;D7DG9V2;ULP;ULP-0595;5c99d08a-6f50-41c5-80c3-dcafdc1a3036;Dell Optiplex 3050 AIO;1468454737;i5-7500T;8;256 GB;-;B8-85-84-BF-C2-79;48-A4-72-B2-AA-75;10.10.17.77;-;46022,40036;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0596;BMYCYF3;ULP;ULP-0596;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;429 214 238;i5-10505;8; 256 gb;1 TB;70-B5-E8-78-DF-1E; 10-27-F5-45-70-81;10.10.17.80;-;FLVDHC3;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0597;CJYVW94;ULP;ULP-0597;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex Tower 7020;1566396733;i5-14500;8;-;1 TB;E8-CF-83-40-C7-43;28-95-29-AC-13-72;10.10.17.81;-;46022,40445;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0598;FLYVW94;ULP;ULP-0598;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex Tower 7020;668751984;i5-14500;8;-;1 TB;E8-CF-83-40-FF-49;28-95-29-ED-B1-56;10.10.13.176;-;7BMW734;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0599;phctf05500;ULP;ULP-0599;3ac8a164-68bd-47c9-a13f-41cd40531081;m402;-;-;-;-;-;-;-;-;-;46022,40085;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0600;eonn9e32d269;ULP;ULP-0600;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l2670;-;-;-;-;-;-;-;-;-;46022,4013;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0601;x5ng017286;ULP;ULP-0601;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l1110;-;-;-;-;-;-;-;-;-;46022,40241;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0602; - ;ULP;ULP-0602;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l310;-;-;-;-;-;-;-;-;-;46022,41226;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0603;vjmy087984;ULP;ULP-0603;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l565;-;-;-;-;-;-;-;-;-;46022,40425;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0604;w82k034911;ULP;ULP-0604;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l805;-;-;-;-;-;-;-;-;-;46022,40464;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0605; - ;ULP;ULP-0605;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l310;-;-;-;-;-;-;-;-;-;46022,41175;16/12/2025 12:03
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;001;001.2025.12.0606;6HYVW94;DEPOIGD;DEPOIGD-0606;debfc410-f4ba-4faf-8947-37394f0e8ee3;OptiPlex Tower 7020;1 241 475 408;i5-14500;8;512gb;-;E8-CF-83-40-C9-9B;28-95-29-A7-27-77;10.10.4.236;-;FLNW734;31/12/2025 10:06
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;003;003.2025.12.0607;X5NZ045775;DEPOIGD;DEPOIGD-0607;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;EPSON L5190;-;-;-;-;-;-;-;-;-;-;31/12/2025 10:10
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;001;001.2025.12.0608;D86NLY3;OKIGD;OKIGD-0608;debfc410-f4ba-4faf-8947-37394f0e8ee3;OptiPlex Tower 7010;920 451 698;i5-13500;8;256;1 TB;20-88-10-60-B3-16;C4-3D-1A-97-BD-B9;10.10.2.187;-;B2DXTM3;31/12/2025 10:19
efd6c2a0-a68e-46aa-89ca-29c0f62f52da;003;003.2025.12.0609;VJMY083730;OKIGD;OKIGD-0609;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;EPSON L565;-;-;-;-;-;-;-;-;-;-;31/12/2025 10:23
802e17f6-2644-47f7-ae4f-ab6778b79b93;005;005.2025.12.0610;x43e021208;ULP;ULP-0610;b7d9a2f1-cc59-40b8-9965-fa71b177b3eb;ds-410 epson scaner;-;-;-;-;-;-;-;-;-;-;31/12/2025 10:25
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0611;q7fyj08985;FARMASI7;FARMASI7-0611;cdee2d23-080e-4690-b92f-912fa81bdf6f;lx310 epson;-;-;-;-;-;-;-;-;-;-;31/12/2025 11:22
